Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,16-10-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
South Asia,SAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.093377405,3.301453441,5.398703799,7.683881687,-1.058800898,0.948368392,6.463182296,4.331382899,5.941496681,5.69156537,0.828025076,-1.536338646,3.739458388,2.20418492,7.380091737,2.385362902,6.454590642,6.026344319,-3.131799054,6.510739854,6.330962955,3.752051686,6.777756182,4.141267024,5.393198923,4.80786011,4.164658804,8.60771844,5.48747394,5.428369042,1.864135352,5.708325689,4.423321193,6.094740052,6.98823556,6.893681638,3.812103882,5.630846459,7.823749403,4.062880703,4.328689659,3.722870648,7.281822753,7.561833885,7.718524242,7.744620805,7.331968797,3.237490596,7.133470937,7.702666783,5.137253341,5.501737281,6.087311052,6.992301928,7.480020569,7.70780544,6.935768193,6.770633527
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,6.037886549,58.64733065,20.51221674,22.93064026,24.17052853,16.22806527,-8.928614314,17.8209742,7.093359898,-5.21972607,11.91943156,5.652457607,1.943004454,-20.72988831,-16.05138621,-4.66145192,-9.794502272,17.01274627,-6.632496023,13.10931294,-0.50301588,15.19342589,15.00788025,3.987540169,-1.363741429,0.558720185,0.212091348,2.637424217,1.103782049,2.893362519,-3.763285216,5.625416143,-1.210743863,-2.819174404,11.24206139,7.958441664,5.573850121,2.788402228,1.847130252,6.249772755,-2.059268194,5.039493675,9.996857794,5.411444902,2.699254723,3.652481698,4.10640887,1.670642347,-0.741529927,2.214968724
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.022391334,6.915842154,-2.84697168,-1.120449118,6.777074073,-3.575147486,1.424081282,1.963220824,1.389350492,5.925074714,2.247314101,-5.07098648,0.632195251,11.44528914,15.71346645,16.66521974,6.223853782,-5.930986722,-5.018599329,1.524310148,7.437563655,5.958666434,2.062501694,-5.008906769,-6.28104358,5.413811012,14.2208846,-0.331091818,8.931393687,-5.470053776,7.510910626,6.577861385,4.56874919,1.006228243,5.99709232,5.919124758,10.56673631,4.308504104,3.10409568,6.345867769,6.500360421,6.427273901,7.734591717,3.883307291,7.489738142,10.064308,11.52191003,7.801963334,3.241847572,3.469335093,-1.967728979,0.521559267,4.394711132,2.679411813,4.906045175,4.700000042,4.283071004,-2.320827321
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.993448255,-0.136235361,1.864478568,3.883927104,1.33218949,2.876760975,-1.219792865,6.290773533,-6.554142921,8.562045511,-0.140449439,6.383208916,-5.583240108,4.200775526,7.535662599,8.920503704,-2.682905305,-3.953931262,7.001685615,-3.31064773,5.069516436,7.843064628,-5.326392721,3.74576436,3.283470694,3.113339715,6.094374588,-0.592431002,3.977856085,-0.675638151,2.555825439,1.242647228,1.300780408,-0.017328659,5.363472887,2.012125113,3.124033282,5.898672563,6.347115795,3.198988036,4.580916442,0.654803648,6.683228178,5.870772213,5.622606856,2.461570254,4.938485083,4.056375726,2.092527085,3.56274539,1.458388671,5.117394238,2.822105649,6.613074742,6.367263427,6.356396792,7.082922291,6.766293824
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,8.137447645,7.553327236,10.04031665,-3.102786974,7.834024243,10.17961338,12.50942724,13.52657361,13.83355611,13.9422474,12.41383105,13.31520651,10.60306165,6.11718087,3.982118778,7.437524536,6.852265069,7.777369777,9.553991038,10.11338116,10.81613074,7.101890258,8.554825725,8.792124538,-0.622630336,1.342677647,10.79780443,11.26382374,10.15871128,9.820971694,6.688472078,6.639662901,11.46287502,11.09760756,7.200979804,7.471310739,8.319821633,-2.195327794,5.72400277,9.03919574,-1.069106008,3.91467511,4.535806779,9.819526862,7.35903621,9.005188001,9.022116566,1.868212395,0.12100381,14.52564666,6.262267762,4.449315805,4.815045038,3.900573228,2.892499228,2.962327259,3.699781577,3.139464543
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.004178731,12.69044733,3.97645843,9.193819876,8.223592047,1.605179835,-1.439673626,1.783866401,-0.482600682,-14.26748303,-7.978564432,-2.800002522,6.50000183,4.898370946,5.421193232,6.946649998,7.320001264,7.106270238,-4.738346526,6.80904496,13.19563266,4.555394299,3.017849444,2.250090711,2.542240201,3.456606233,3.534339147,3.385522842
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.80904355,4.540967064,1.699715173,6.685238791,7.180155792,1.699999998,0.036281553,2.019923833,8.525446802,8.62049324,3.465916492,0.90023465,2.25661825,3.49982832,1.669216524,-0.449176342,0.04667581,2.406332166,4.511265607,4.843503756,2.881428565,4.781755535,-2.102801617,4.093034267,-5.311340498,1.236046911,7.231268731,-7.08,0.729999999,3.349997984,2.351960645,-19.01290963,1.374549379,-1.947384335,-7.999753286,1.753821399,-5.877082015,1.785014281,-1.979285588,6.652727885,-6.345455153,26.4173166,9.313120969,6.59794486,4.505095672,4.223914279,8.058145152,5.39828521,3.188051216,5.346466052,6.315045036,15.18176908,20.71576829,4.556772366,-20.59877072,6.055474029,4.211182649,3.727955555
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,7.16113774,5.436848851,3.236692384,3.485418819,2.977295091,3.858257515,6.117533686,4.861673506,5.336001101,2.923531888,5.049260177,6.78006173,5.322765837,-4.180265437,-11.77131766,-10.45093667,-6.305793521,1.535013739,1.336955744,0.616595467,0.189394984,2.513588521,1.877456711,0.962191826,4.831560385,1.494358748,7.018046272,5.819234802,4.689784362,4.734959574,0.817680481,3.134939588,2.654173931,2.160516675,1.12605705,0.877318892,1.580862265,1.562231082,0.890786052,2.707467768,4.342895377,1.860579145,2.127225069,-2.08339422,2.545755961,3.815257888,2.814487432,2.235637839,1.711269765,2.395029358,2.507458532,2.307938504,2.537631909
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.512953368,8.995983936,2.210759027,5.551550108,0.341530055,3.880190606,4.587155963,2.380952381,3.855569155,7.130229817,1.650165017,-12.82467532,-4.655493482,-9.440104167,-7.54852624,-3.032659409,-0.9,0.6,2.2,1.5,
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-3.261981202,7.076655434,2.80880257,-6.11062333,-5.943681493,9.098654708,5.940943617,2.029977325,-1.699569717,4.581407921,2.62902234,10.10084605,-1.951298478,-18.26637874,30.07369858,-1.016716701,23.30749051,3.727489087,-2.708465849,-3.901390044,5.662699661,4.072294578,-8.753669275,3.554946149,8.152436714,3.352755039,5.096904487,-0.553269928,-0.175911818,-1.484075684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.426160371,7.184827249,2.430461505,-12.14659634,7.759215241,4.992714031,7.115788087,4.415414059,9.046517342,5.540422832,9.702753135,6.439530929,5.655574501,-2.731753651,0.731046443,2.036275726,-0.681542133,2.892634162,-1.589506184,1.776320973,3.340329069,2.049310525,4.301787715
Sub-Saharan Africa (excluding high income),SSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.452807151,5.865183241,6.341012589,5.354760967,4.959479985,1.519807493,-0.607243896,3.006557329,9.057471458,10.04007274,7.521307881,2.676900783,4.379594415,7.934650297,-0.085251004,5.282448455,2.397801603,-0.373690403,4.070789614,4.046890556,-0.44967606,-1.128785583,-2.49447378,2.610383085,1.757858607,1.617338762,2.724672723,4.492133742,2.51438989,2.37906806,0.391901521,-0.379142654,-0.925062786,1.203448334,3.378037023,5.171715194,3.583188556,2.36345725,2.132928943,3.505829871,4.263850208,6.367823411,4.252448629,6.532623847,6.22751947,6.138570187,6.615574562,5.360535813,3.048843985,5.583825968,4.4439719,4.005725026,5.018747817,4.670478956,2.814316145,1.189194774,2.544502665,2.411030576
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.04164188,5.493416395,-4.640316736,-46.08212237,13.12973114,3.374480849,-10.79180849,-11.18408707,,
Sub-Saharan Africa,SSF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.449396641,5.866467029,6.342973912,5.35506314,4.956240151,1.526086467,-0.606611414,3.009154277,9.052069843,10.03943388,7.525803895,2.679012439,4.382408762,7.930478911,-0.08332482,5.289151562,2.392047077,-0.360475963,4.079540558,4.040001563,-0.4552376,-1.128778355,-2.493966793,2.611620191,1.764068577,1.616040014,2.725860894,4.492784195,2.520572593,2.382632873,0.393812885,-0.372914047,-0.91874678,1.201545184,3.374120171,5.171487971,3.590660002,2.369278635,2.132662639,3.50380249,4.257339618,6.363009986,4.243439332,6.525096937,6.229551969,6.141023131,6.618519497,5.354519441,3.045786866,5.584088096,4.446412397,4.003712207,5.019461294,4.670359533,2.815843916,1.191628634,2.545864766,2.411973375
Small states,SST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.819346249,2.980837912,4.517601553,3.765166316,4.308111906,4.610906203,8.202892642,5.539422167,10.02693436,8.455925364,6.229894729,0.817295531,7.029604755,6.5457774,3.272879037,2.740544046,2.552317613,2.572771916,1.776223561,1.94392944,2.113984249
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.376877471,6.573472701,3.832227084,7.093770448,9.115646545,3.253604914,8.186171817,2.426281345,6.67198532,4.398201685,3.141975852,4.814794386,6.5499331,3.798398936,4.172377734,3.871185947,2.657693757
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.8,3.9,5.6,6.5,12,19.2,12.1,7.6,4.5,2.7,3.9,-0.6,-1.8,0.4,2.8,8.8,10.2,6.6,-0.6,-8.8,7.1,-4.2,-3.9,-1.9,2,0.8,-6.2,7.8,4.2,-4.5,2.699999091,0.400000046,-6.699998489,3.399999534,0,1.00000049,5.699998608,2.300001251,-1.400000022,2.09999866,4.20000005,2.800000889,6.299999082,8.500000274,4.500000692,5.79999963,5.098945585,4.149342537,3.017347611,5.165237772,5.849367784,2.690350057,2.93344123,0.255503145,-3.411095864,-5.561193424,1.687083602,1.997252457
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.901327059,6.205530477,5.843495348,6.757147223,6.06754301,4.011813704,-0.205069439,1.210173376,3.316468195,4.522792238,5.418715934,5.258836403,6.750960834,8.452887748,10.79957705,5.629779025,-5.422542313,5.041716665,2.819099518,1.657148687,1.490646438,2.750335017,4.174873197,3.125410105,3.188341055,4.109049583
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.900107027,-5.463699075,2.843418132,5.327487371,4.107160723,3.516280804,5.114380403,3.285631522,5.274353781,4.15543396,2.949365533,3.836305277,2.842083009,4.351795539,4.003007364,5.655999211,6.941645669,3.300130299,-7.797276576,1.237755909,0.649366928,-2.669582052,-1.132054981,2.950565154,2.304895835,3.068087059,4.880537506,4.487220551
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.681537344,4.258772994,5.327897811,6.821456714,3.821453148,2.090836479,3.365497939,3.638252334,5.009649556,6.188375666,0.944646242,2.288738796,3.96798113,3.198195629,2.552862675,1.058104865,-1.596258583,1.751548047,3.840003512,1.699971416,0.454830449,1.248664675,1.900638689,4.229535247,2.160373745,2.691323185,3.353842973,2.559038701,2.654806912,0.75467475,-1.145974862,-1.158592738,-2.065616382,4.087739849,4.020079409,1.51903469,2.912306677,4.240956197,4.486702148,4.74561672,1.573445869,2.075300803,2.359776421,4.31078326,2.816677338,4.699558109,3.408098478,-0.557058102,-5.195897814,5.991968041,2.679228103,-0.298512381,1.238349398,2.60190267,4.45656911,2.683966343,2.10471614,2.358939552
Eswatini,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,13.74363373,5.424294283,9.018673739,5.743486905,13.90844411,-2.119437766,1.009592908,1.327128728,3.106945051,12.44905217,14.64144107,1.17256788,1.202354898,6.161755087,3.792415692,12.26447804,14.60659024,6.569821571,12.91110407,21.01800054,1.760376349,3.226206881,3.106114157,2.400691039,4.82565155,3.842053638,3.10280535,2.604039401,2.950875211,1.76017376,1.054764906,4.380099088,3.880213586,3.623914226,5.99877655,5.992166838,4.435375577,0.821663914,1.565048852,3.793754968,2.247229761,4.717920611,6.421043807,1.931010027,0.391128861,3.222472416,1.873054342,0.62404407
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,4.6,1.39054667,1.306727883,1.580384638,0.50906595,0.43250626,,
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-4.882276361,8.408581272,10.13560296,5.919246456,-1.060571097,13.89650757,0.504739463,7.553235639,0,8.871869865,15.85177574,6.308307966,9.054186312,1.302849676,3.177405072,16.27764772,-6.190226813,21.15169252,15.79434062,-4.248522589,-8.21517887,-1.117673623,-1.709245539,4.511132341,11.12573758,-0.176801263,4.404107291,5.396746053,11.19882307,6.99554469,2.760426099,7.161466737,6.196649768,-0.798696999,-0.825642363,4.917525348,11.96155598,8.403398525,1.872006587,1.514338815,-2.271162762,1.212831267,-5.887127528,-2.850453659,9.005761428,9.40612788,10.42143611,-2.146892655,-1.105245793,5.954962469,7.887279597,1.260828834,6.018076825,4.504785244,4.937385619,4.503032666,4.332388099,3.627351583
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,10.8330639,24.52129717,-8.652746672,9.271363802,2.299373875,-7.65906551,8.257682647,3.729080221,18.76791521,-3.807819134,9.916003775,25.02760713,-8.545176526,24.12722995,19.52460785,10.96171913,-1.273737974,8.726630988,3.632355619,11.98320186,9.5077117,2.122151352,1.429173949,-4.07174187,6.115070054,-4.945702981,1.90754651,13.26628909,-8.958214011,7.640772323,7.901270698,13.47033376,5.178987101,7.652937117,5.750015288,4.399999999,1.800000002,6.337264017,-3.553656913,2.742857397,5.20094281,5.9,0.6,6.900000004,6.2,4.999999998,5.699999996,,,,,,,,,,,
Turks and Caicos Islands,TCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.53,1.36532085,6.70368436,5.941270828,4.399701715,4.275465839,5.282085494
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.397743671,5.360116109,-1.599454015,-2.510939603,0.606227786,-1.807092392,0.767201382,-0.457218867,6.881310224,1.859656479,-2.247626372,1.149616095,-8.380883008,4.961852583,9.010267306,2.98076527,2.234624849,-0.469634188,-21.44108769,-6.047670747,1.042918103,5.346608999,15.67871778,2.048898911,21.79277353,-4.081667517,-2.388808497,15.48235907,4.884735103,-4.178472373,8.535137166,8.001443346,-15.70983705,10.13688763,1.236549317,2.214473035,5.653392328,6.951579914,-0.682850217,-0.879681025,11.65813465,8.491209819,14.72166701,33.62937185,17.33253374,0.648262014,3.271499579,3.052691532,4.217695552,13.55010086,0.082869798,8.882576072,5.700001363,6.899985045,2.767675685,-6.255527085,-2.988695986,2.641330034
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-11.2458635,-0.134123466,5.762040499,9.87877847,9.883706072,7.574307472,-0.939657507,2.663355921,10.74080665,12.73941625,6.782699658,5.108770179,8.320883057,4.295728727,6.454820529,3.399570708,7.756263855,8.8874932,7.137364441,7.620387872,5.814513488,6.024029886,7.345245317,9.432415702,7.207670351,6.926286595,8.788587493,9.532514368,5.930906015,5.407923548,7.937612422,10.75978251,10.88741271,10.64736379,9.726777337,8.940218865,7.028895763,1.746888845,6.110552458,7.504679993,6.706463364,7.854565802,8.723091159,8.936580694,9.716304285,10.77440098,12.16100887,8.43324815,7.695149679,9.777111914,8.469063535,7.509864609,7.201279803,6.759599155,6.510057128,6.368779578,6.472769264,6.323900351
Europe & Central Asia (IDA & IBRD countries),TEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.406769672,-5.382523203,-9.328647468,-4.599403731,-8.801645328,-0.284396696,0.845493963,3.271920049,-0.74306822,2.360463196,7.416952831,2.431143332,4.992719218,6.199911187,7.870079475,6.657681989,7.90546268,7.562398214,4.350698028,-4.894504066,4.768983254,5.802053662,3.33395495,3.629452483,2.333893504,1.224060232,1.940057312,4.115795466,3.081471401
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,12.16931737,3.773652832,4.999694271,14.28601126,15.45971271,9.408719101,5.500371557,5.023691853,10.83086834,2.524302645,0,7.625157551,3.837484001,4.832849119,2.440541185,-2.05152259,6.95908537,11.04543451,-5.167742641,14.57695611,-3.315186078,-3.582402546,-5.414007787,5.555555042,5.555552169,1.586504312,0.51016218,6.642369772,4.060021684,-0.243656136,-0.699967489,-3.98068682,-15.09582748,14.98241434,7.845832324,8.836211627,14.37737757,-2.299876563,2.481751429,-0.783479607,-1.626806272,-0.92215102,4.954397667,2.119065316,1.180406952,4.052412548,2.290453886,4.062252828,5.537910972,6.099259161,6.398199052,6.543507031,6.112343078,5.920588571,5.742868453,4.918356443,4.449407392,4.884130464
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.362146302,7.554254448,7.999830787,6.830996144,8.181661538,11.12251849,8.615982333,8.122270256,6.550659886,11.40794907,4.89537376,4.278508039,10.23643301,4.466253386,4.970405228,9.326811082,9.843463235,10.29574653,5.371766513,5.173541006,5.906867763,5.352348751,5.584202469,5.752430251,4.647240357,5.533827767,9.518946022,13.28811407,12.19050599,11.16716344,8.558260321,8.083388023,8.251043122,7.996904855,8.120261844,5.652373942,-2.753590578,-7.633733631,4.572298369,4.455676031,3.444243766,6.148879817,7.189329965,6.289288549,4.187834924,4.967916824,5.43509257,1.725667908,-0.690733346,7.513590658,0.839959472,7.242786605,2.687379919,0.984414064,3.133896962,3.356488872,4.024085781,4.129226103
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,3.499999873,-1.200000045,13.90000109,-6.500000664,-0.599999631,-7.099999096,-29.00000106,-16.39999984,-21.29999801,-12.41632223,-16.69999844,1.680674136,5.312867659,3.699550717,8.324324495,9.580836178,10.83789166,10.92850851,10.37037376,6.644293718,7.048458927,7.760139303,7.910529533,3.89282113,6.520680751,7.400640543,7.486175224,7.400081256,6.705968168,6.008287872,6.872963797,7.617492691,7.300000287
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.02362218,-4.255319507,35.38455811,-4.605263214,-14.9659866,1.500000174,-17.29986047,-7.200040934,6.699992161,-11.40000023,7.100000344,16.4999995,5.469064133,4.343845714,0.257179925,3.26882856,5.000407438,13.03403487,10.97330833,11.05929947,14.7,6.100000115,9.199999988,14.69999993,11.09999996,10.2000001,10.29999997,6.49999991,6.199999966,6.500000047,6.199999941
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.521647665,4.7143624,2.450863276,7.399341979,5.105644324,4.023139897,4.343133133,7.973158164,6.177798742,6.600826151,6.645824169,7.21666106,8.722988598,6.572877296,3.788634203,6.18169496,4.754985228,3.801209575,6.632851791,6.25497174,0.14994356,-0.564529471,-2.671670934,3.671271464,3.696549112,4.569200326,3.40950753,0.871697536,1.281313411,0.48337001,3.753816665,2.704082023,3.958131945,4.631744496,1.434559338,3.50484831,5.167506126,2.168495758,-0.06508797,3.779030054,0.726887613,0.257328715,1.581719679,6.306724301,4.342705928,5.3646899,5.667754732,4.064725871,-1.899614086,6.045165225,4.523295207,2.849989171,2.827309234,1.045205761,0.047912459,-0.350490596,1.734139568,1.565725555
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.20268161,-6.866723562,-1.182371937,64.08128515,35.88010902,41.67729069,5.265406038,9.923218663,-6.041631022,-1.172062445,11.4579084,5.02312233,-11.08621985,-25.90717208,20.62560112,0.706714168,-9.153986478,2.813981429
Middle East & North Africa (IDA & IBRD countries),TMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,7.368337791,9.579483454,11.96556995,12.76728042,9.510543778,9.214544933,13.82739676,7.023139104,6.655661278,0.517041821,15.43298295,-1.089398833,-6.327815791,-3.133464666,-11.88193928,-0.943266525,15.78692313,4.670236303,-1.723311161,3.277998971,-2.911601857,1.843892513,-0.775023573,2.700545026,12.94904525,-1.391092608,4.704029174,2.791236078,1.442426403,2.525081695,6.129025306,3.189291314,6.755594175,4.232020053,4.555167629,2.312269747,3.436991807,2.722703643,7.997818629,4.499786797,5.553422129,6.097153869,3.507453618,2.517655773,5.252958893,-1.019896821,2.777994064,1.658286803,2.111110862,0.965836222,7.525099116,3.042142891,
Tonga,TON,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,4.741265411,1.982402713,1.738391961,6.558463459,2.118660865,2.985637788,-1.881872049,0.38990681,-2.044091435,6.414939822,0.251985518,3.73804735,4.952526778,3.711873338,0.010215895,-0.131583413,2.718812655,3.881704581,3.369839694,3.601788655,3.418876649,2.108581656,-0.351420004,1.582168376,-0.812222114,-4.165775722,3.099519869,2.290612704,3.585657371,2.785145889,0.890322581,-3.120603658,2.072607261,3.71184687,3.37947375,2.7,0.3
South Asia (IDA & IBRD),TSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.093377405,3.301453441,5.398703799,7.683881687,-1.058800898,0.948368392,6.463182296,4.331382899,5.941496681,5.69156537,0.828025076,-1.536338646,3.739458388,2.20418492,7.380091737,2.385362902,6.454590642,6.026344319,-3.131799054,6.510739854,6.330962955,3.752051686,6.777756182,4.141267024,5.393198923,4.80786011,4.164658804,8.60771844,5.48747394,5.428369042,1.864135352,5.708325689,4.423321193,6.094740052,6.98823556,6.893681638,3.812103882,5.630846459,7.823749403,4.062880703,4.328689659,3.722870648,7.281822753,7.561833885,7.718524242,7.744620805,7.331968797,3.237490596,7.133470937,7.702666783,5.137253341,5.501737281,6.087311052,6.992301928,7.480020569,7.70780544,6.935768193,6.770633527
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.449396641,5.866467029,6.342973912,5.35506314,4.956240151,1.526086467,-0.606611414,3.009154277,9.052069843,10.03943388,7.525803895,2.679012439,4.382408762,7.930478911,-0.08332482,5.289151562,2.392047077,-0.360475963,4.079540558,4.040001563,-0.4552376,-1.128778355,-2.493966793,2.611620191,1.764068577,1.616040014,2.725860894,4.492784195,2.520572593,2.382632873,0.393812885,-0.372914047,-0.91874678,1.201545184,3.374120171,5.171487971,3.590660002,2.369278635,2.132662639,3.50380249,4.257339618,6.363009986,4.243439332,6.525096937,6.229551969,6.141023131,6.618519497,5.354519441,3.045786866,5.584088096,4.446412397,4.003712207,5.019461294,4.670359533,2.815843916,1.191628634,2.545864766,2.411973375
Trinidad and Tobago,TTO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,14.03707086,2.742463144,5.604597247,7.630499772,0.693850282,4.056821561,2.042517716,5.215141612,2.730684612,3.533635676,1.040335828,5.780346821,1.656420765,3.807604009,1.47796537,6.405145378,9.121790389,10.0164805,3.59936751,10.39081014,4.577208558,3.799318071,-10.30032848,-5.750906169,-4.119419554,-3.279163048,-4.561778538,-3.919724051,-0.829914211,1.509167842,3.112407866,10.09297951,-0.669114766,3.567180606,3.809913144,7.134477465,7.522854626,8.124563997,8.024817644,6.901359591,4.168523982,7.936709687,14.44098954,7.950051511,6.20893788,13.20805861,4.754209701,3.391737078,-4.391729247,3.32322471,-0.294354409,1.293978927,2.006002534,-0.969684155,1.777885851,-6.509206979,-1.9,0.700000005
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,3.454867893,0.161952472,10.40972858,4.747815409,4.669631776,10.56019747,17.74271827,-0.654643505,8.074782332,7.156099909,7.876852653,3.411095854,6.440473533,6.567521173,7.418739595,5.514072828,-0.493737603,4.681917384,5.748843265,5.648573235,-1.446988414,6.701371095,0.072159078,1.746699129,7.949819436,3.904545301,7.805728857,2.189828889,3.178411391,2.351669888,7.146080839,5.440943436,4.783762572,6.054634515,4.709859945,3.796183827,1.322563618,4.702411815,6.235793869,3.486535815,5.244195185,6.709620392,4.237776836,3.043448955,3.510608639,-1.91717768,3.997674002,2.875523842,2.971398345,1.194541781,1.262528555,1.824675319,2.505332965
Turkey,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.156069385,5.571428582,9.066305552,5.459056798,2.823529543,11.21281504,4.732510244,6.77799601,4.081145621,3.233508973,5.566694501,7.425788326,3.262334518,5.594474403,7.17411269,10.46117956,3.406669804,1.502933011,-0.62411357,-2.447350426,4.856648767,3.563227812,4.971080777,6.712015712,4.241335716,7.012031111,9.485538842,2.320736794,0.290244069,9.266146671,0.720279036,5.035634939,7.651265203,-4.668147364,7.878266876,7.379664474,7.577663644,2.308213468,-3.389304887,6.640061121,-5.962310755,6.430278636,5.608255095,9.644322585,9.009853307,7.109703427,5.03045759,0.845251454,-4.70446591,8.487372139,11.11349557,4.789940281,8.491309299,5.166690718,6.085886616,3.183831547,7.441193291,2.566623037
Tuvalu,TUV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.609164985,2.788866584,4.110691014,10.28348701,-5.004437317,-5.961361169,10.00322432,15.50121998,-1.563791371,-0.970599814,1.634107644,7.886174359,-3.333536533,-1.352181114,-3.779729962,2.138938329,6.350564875,7.983260905,-4.432851394,-2.729427912,7.515954206,-3.835748821,4.576823704,1.348012682,9.142893933,3.034723153,4.094017717,2.5
